url,title,label,score
https://news.google.com/read/CBMibkFVX3lxTE5SVlplUXQ4Rzk3dnlpYTFfRFRoTlpqdDZSdU5QWjBpZWlBb3M1cDQxU1VUcmM0V19XekxuVTZyWmV1blcxOFoxemdxMWhEb0ZwejVZTW5JU3BFU1ExMEpKRDJLNDdwV2FMdTFoYm93?hl=en-US&gl=US&ceid=US%3Aen,Oracle and NVIDIA to Deliver Sovereign AI Worldwide,neutral,0.999000608921051
https://news.google.com/read/CBMifEFVX3lxTFBGRXZmUXdtcE5ZTlFha1VJLTFmaGRyUFE4aFNsM1hsUnF4bG5NN2o1YnFza3hJelowdldMMzU0TjRqaGpWQ0hDUU42SUhwTkhuQ0Zhbk5WV0hCYTBnUmpyN2g4ajV1UjBMd0hkY0U2Q0xlRkdDYVpQSWpGWGk?hl=en-US&gl=US&ceid=US%3Aen,Introducing Oracle Health Clinical Digital Assistant,neutral,0.9998873472213745
https://news.google.com/read/CBMiW0FVX3lxTE5HcUJLaWZQUEN3QUN6V2pJZjNCSnp4ek83bV80R1RZcHVuSXBFY0VMcm9RZjBfU21LUTF2ODRYd0V3cnE3ZXQzeWMySy1iTXJReFYyMC12R2dzS1k?hl=en-US&gl=US&ceid=US%3Aen,"Optimize your Oracle estate, reduce costs and maximize value",positive,0.9988664388656616
https://news.google.com/read/CBMi0gFBVV95cUxNNmJkV2xIOUYzSVljbDJDM2tZTWNVLTI4d0xIVWVmdUs0MkFkUnV6eVllMDl4QnpXMlpRaU9lWDRReE9RS2tBdUJPblF0MHZFYW1KbGN0WFg4QVZrOWRXYXhaVXN6b01jd1BhWFpGUWwzZmRhdHdWUWVsaEt6WDRYMDh5WUlHUGZnVmE1cVpmeWpIYkhLMUZfcE1EQmwzY2NyV3Q2azk5a3hNMlBreHVpcnZ1RXU0THNlSllQV0h2RjhmT0FVQUlrUUp5dU5jQ0UxeXc?hl=en-US&gl=US&ceid=US%3Aen,OpenAI Selects Oracle Cloud Infrastructure to Extend Microsoft Azure AI Platform,neutral,0.981551468372345
https://news.google.com/read/CBMi9wFBVV95cUxOREdTdnNiUlZDUGJmX1kxa1dxdnp3SG9XVzNKY2g0YlJPQnNsQ0NaWEVsNUcwM0tBVWdYbktjUnlGaFVFZDhjNEVjR0FianlHSkFBNWpCd3REamxvM2Jncm93UjNod1JhUXRmM3BCUmJwNGsxSEhhTlNBb2ppcVFibHoxN3RFVHcxWndweFVVdVJUNTFkaEdaM3A5ZWxnU3dvZkMzTFo0ZzM0QTR3Mk1GYU9uUkJkNzRTdGt5NUJlai1ybnM4QWZVUVRjSTBnaHFUX1FyMU05dWFxS0JOYWVaVUxYd2Q0c3VxeWQwc3hleTZJN1BRdHlB?hl=en-US&gl=US&ceid=US%3Aen,Microsoft and Oracle expand partnership to deliver Oracle Database Services on Oracle Cloud Infrastructure in Microsoft Azure,positive,0.9995480179786682
https://news.google.com/read/CBMi6wFBVV95cUxQOWl3N1NwR2laYlBEbFVYeExnUGdSb2J6Z2o5TXFxQlV3dUFjaUl3LXEtckpNS1hoMExzLWI3UmUyTENqd2JaZy1tekJ6T0VPLUZ2alVkRnRMVmhUelVDbEhWSm1nOXhKQnlIWnMzbGp2UV95U2dtSjhjR0tuT0ZwRXhiQlRyb2NMQzFMWU1iTTBKQjFzX0tBalZRQkppNHo2Mmd3dWpVYlFtR2NUc0h6Tzc4cWdBMUtIY3UxVm5wQVJ1TG10X1J3ZG1qelY4dVdNYzh6S2paMEI4WHZBWEJvMFdzTkpiT215c2dn?hl=en-US&gl=US&ceid=US%3Aen,Oracle Sets the Date for its Fourth Quarter Fiscal Year 2024 Earnings Announcement,neutral,0.9998804330825806
https://news.google.com/read/CBMi5AFBVV95cUxOQjVxemw2eEszSUlOMGZraER6OVFZMGhySVljcGJLUGpDVDJkVFMzNmFLTHdEeUI3a3VJZlYwNS1NR3BldWVsSXJJaV8xZWJ2NzlRQ3lYcktrT3gxcVNQMnUyWWZQOU9hODB2ZTBNQks3TjN5NGpTQVFCb1UyUFpZZVZPQXg0eXlxRU9JM3NmYkF5NXN5akk1eWRsMllXeXhSaHJsYTZXRFJJS2ZkQjk2emhGdklBM004N0xuZWNrYzFJYm91UDhyb1l4c3diTlVlb0pYSnRGX2xtR3VrWS1maWJITUg?hl=en-US&gl=US&ceid=US%3Aen,Microsoft expands partnership with Oracle to bring customers’ mission-critical database workloads to Azure,positive,0.9995346069335938
https://news.google.com/read/CBMixwFBVV95cUxPbkpaMDlmSEl1aEllbnZaZVVUWlJFU1F1eXlLYTJtb1VJVEhLYnFSdTlfYV92X1dyOEtfdnFvQVhfSVdfYVZSQWFtdGZobTNrOEhDLS1kVy02a0thZXpHcXFoMmVuc2o4MGo3YndQSWxOaF9wdHRkYmw4dUJwVzBsY0F3amVBUmV3NlhaSDFjTE45aEVJTTZvU1IzcDI1NlNXeEUzOGxWeV9ES0RTbkwteFQwaUxsSXhiNEpvWXdObWZqWUR3LW9n?hl=en-US&gl=US&ceid=US%3Aen,Oracle and Google Cloud Announce a Groundbreaking Multicloud Partnership,positive,0.9719039797782898
https://news.google.com/read/CBMiU0FVX3lxTFBJQVlzSXF3WF9EamJUcHk5N1FkeUdlay15VFhQOG04TjdUM2p3S3F4TzRyMjhaM0Q1X2hlQUJUTTJmcjFLVUE0WE1oeHV4N1pUWlVn?hl=en-US&gl=US&ceid=US%3Aen,Connect and Modernize Healthcare,neutral,0.9998657703399658
https://news.google.com/read/CBMingFBVV95cUxPQ3I4YjZ1U0luWUhSeTdsYUswTTZlcTRsNTBReGllUFMzbFBsc2dHMnJKV21rLXZUcV9VRDNGZmlpWWZKcmsxTjRTQzhqa1NEWmtKNGk3ZThiRGRiWk9vckJ3Mk9SdnlRSWoxVmQzVHBsNVJOOG80cFhWYWVJODVzWThYYTYtN2I4UFRSWEdQeWcza1hfN25pMC03dkxqQQ?hl=en-US&gl=US&ceid=US%3Aen,Oracle Code Assist: AI Companion to Boost Developer Velocity,neutral,0.9992039799690247
